CET-1CEST,M3.5.0,M10.5.0/3	952257600	2000-03-05T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	952344000	2000-03-06T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	952430400	2000-03-07T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	952516800	2000-03-08T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	952603200	2000-03-09T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	952689600	2000-03-10T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	952776000	2000-03-11T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	952862400	2000-03-12T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	952948800	2000-03-13T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	953035200	2000-03-14T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	953121600	2000-03-15T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	953208000	2000-03-16T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	953294400	2000-03-17T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	953380800	2000-03-18T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	953467200	2000-03-19T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	953553600	2000-03-20T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	953640000	2000-03-21T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	953726400	2000-03-22T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	953812800	2000-03-23T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	953899200	2000-03-24T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	953985600	2000-03-25T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	954072000	2000-03-26T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	954158400	2000-03-27T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	954244800	2000-03-28T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	954331200	2000-03-29T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	954417600	2000-03-30T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	954504000	2000-03-31T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	954590400	2000-04-01T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	954676800	2000-04-02T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	954763200	2000-04-03T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	954849600	2000-04-04T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	954936000	2000-04-05T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	955022400	2000-04-06T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	955108800	2000-04-07T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	955195200	2000-04-08T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	955281600	2000-04-09T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	955368000	2000-04-10T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	955454400	2000-04-11T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	955540800	2000-04-12T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	955627200	2000-04-13T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	955713600	2000-04-14T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	955800000	2000-04-15T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	955886400	2000-04-16T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	955972800	2000-04-17T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	956059200	2000-04-18T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	956145600	2000-04-19T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	956232000	2000-04-20T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	956318400	2000-04-21T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	956404800	2000-04-22T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	956491200	2000-04-23T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	956577600	2000-04-24T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	956664000	2000-04-25T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	956750400	2000-04-26T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	956836800	2000-04-27T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	956923200	2000-04-28T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	957009600	2000-04-29T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	957096000	2000-04-30T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	957182400	2000-05-01T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	957268800	2000-05-02T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	957355200	2000-05-03T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	957441600	2000-05-04T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	957528000	2000-05-05T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	957614400	2000-05-06T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	957700800	2000-05-07T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	957787200	2000-05-08T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	957873600	2000-05-09T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	957960000	2000-05-10T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	958046400	2000-05-11T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	958132800	2000-05-12T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	958219200	2000-05-13T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	958305600	2000-05-14T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	958392000	2000-05-15T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	958478400	2000-05-16T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	958564800	2000-05-17T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	958651200	2000-05-18T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	958737600	2000-05-19T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	958824000	2000-05-20T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	958910400	2000-05-21T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	958996800	2000-05-22T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	959083200	2000-05-23T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	959169600	2000-05-24T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	959256000	2000-05-25T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	959342400	2000-05-26T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	959428800	2000-05-27T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	959515200	2000-05-28T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	959601600	2000-05-29T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	959688000	2000-05-30T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	959774400	2000-05-31T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	959860800	2000-06-01T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	959947200	2000-06-02T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	960033600	2000-06-03T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	960120000	2000-06-04T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	960206400	2000-06-05T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	960292800	2000-06-06T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	960379200	2000-06-07T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	960465600	2000-06-08T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	960552000	2000-06-09T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	960638400	2000-06-10T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	960724800	2000-06-11T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	960811200	2000-06-12T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	960897600	2000-06-13T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	960984000	2000-06-14T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	961070400	2000-06-15T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	961156800	2000-06-16T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	961243200	2000-06-17T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	961329600	2000-06-18T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	961416000	2000-06-19T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	961502400	2000-06-20T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	961588800	2000-06-21T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	961675200	2000-06-22T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	961761600	2000-06-23T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	961848000	2000-06-24T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	961934400	2000-06-25T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	962020800	2000-06-26T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	962107200	2000-06-27T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	962193600	2000-06-28T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	962280000	2000-06-29T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	962366400	2000-06-30T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	962452800	2000-07-01T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	962539200	2000-07-02T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	962625600	2000-07-03T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	962712000	2000-07-04T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	962798400	2000-07-05T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	962884800	2000-07-06T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	962971200	2000-07-07T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	963057600	2000-07-08T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	963144000	2000-07-09T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	963230400	2000-07-10T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	963316800	2000-07-11T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	963403200	2000-07-12T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	963489600	2000-07-13T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	963576000	2000-07-14T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	963662400	2000-07-15T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	963748800	2000-07-16T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	963835200	2000-07-17T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	963921600	2000-07-18T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	964008000	2000-07-19T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	964094400	2000-07-20T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	964180800	2000-07-21T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	964267200	2000-07-22T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	964353600	2000-07-23T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	964440000	2000-07-24T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	964526400	2000-07-25T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	964612800	2000-07-26T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	964699200	2000-07-27T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	964785600	2000-07-28T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	964872000	2000-07-29T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	964958400	2000-07-30T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	965044800	2000-07-31T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	965131200	2000-08-01T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	965217600	2000-08-02T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	965304000	2000-08-03T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	965390400	2000-08-04T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	965476800	2000-08-05T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	965563200	2000-08-06T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	965649600	2000-08-07T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	965736000	2000-08-08T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	965822400	2000-08-09T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	965908800	2000-08-10T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	965995200	2000-08-11T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	966081600	2000-08-12T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	966168000	2000-08-13T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	966254400	2000-08-14T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	966340800	2000-08-15T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	966427200	2000-08-16T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	966513600	2000-08-17T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	966600000	2000-08-18T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	966686400	2000-08-19T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	966772800	2000-08-20T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	966859200	2000-08-21T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	966945600	2000-08-22T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	967032000	2000-08-23T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	967118400	2000-08-24T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	967204800	2000-08-25T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	967291200	2000-08-26T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	967377600	2000-08-27T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	967464000	2000-08-28T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	967550400	2000-08-29T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	967636800	2000-08-30T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	967723200	2000-08-31T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	967809600	2000-09-01T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	967896000	2000-09-02T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	967982400	2000-09-03T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	968068800	2000-09-04T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	968155200	2000-09-05T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	968241600	2000-09-06T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	968328000	2000-09-07T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	968414400	2000-09-08T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	968500800	2000-09-09T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	968587200	2000-09-10T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	968673600	2000-09-11T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	968760000	2000-09-12T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	968846400	2000-09-13T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	968932800	2000-09-14T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	969019200	2000-09-15T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	969105600	2000-09-16T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	969192000	2000-09-17T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	969278400	2000-09-18T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	969364800	2000-09-19T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	969451200	2000-09-20T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	969537600	2000-09-21T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	969624000	2000-09-22T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	969710400	2000-09-23T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	969796800	2000-09-24T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	969883200	2000-09-25T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	969969600	2000-09-26T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	970056000	2000-09-27T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	970142400	2000-09-28T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	970228800	2000-09-29T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	970315200	2000-09-30T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	970401600	2000-10-01T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	970488000	2000-10-02T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	970574400	2000-10-03T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	970660800	2000-10-04T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	970747200	2000-10-05T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	970833600	2000-10-06T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	970920000	2000-10-07T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	971006400	2000-10-08T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	971092800	2000-10-09T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	971179200	2000-10-10T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	971265600	2000-10-11T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	971352000	2000-10-12T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	971438400	2000-10-13T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	971524800	2000-10-14T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	971611200	2000-10-15T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	971697600	2000-10-16T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	971784000	2000-10-17T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	971870400	2000-10-18T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	971956800	2000-10-19T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	972043200	2000-10-20T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	972129600	2000-10-21T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	972216000	2000-10-22T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	972302400	2000-10-23T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	972388800	2000-10-24T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	972475200	2000-10-25T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	972561600	2000-10-26T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	972648000	2000-10-27T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	972734400	2000-10-28T14:00:00+02:00
CET-1CEST,M3.5.0,M10.5.0/3	972820800	2000-10-29T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	972907200	2000-10-30T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	972993600	2000-10-31T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	973080000	2000-11-01T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	973166400	2000-11-02T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	973252800	2000-11-03T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	973339200	2000-11-04T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	973425600	2000-11-05T13:00:00+01:00
CET-1CEST,M3.5.0,M10.5.0/3	973512000	2000-11-06T13:00:00+01:00
